id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,is_ascii
2166902,sathorn apt with urban vibe,11057279,jay,Sathon,13.71663,100.52864,Entire home/apt,868,4,97,2022-09-09,0.89,1,330,11,True
2175246,family apartment for rent.,11095276,jirajate,Wang Thong Lang,13.77933,100.61957,Private room,4873,1,0,,,1,365,0,True
852308,วรภาดา น้อยพันธ์,4414621,catroom,Bang Rak,13.7318,100.52351,Private room,980,1,0,,,1,365,0,False
2199975,sarin place lodge,11221480,weerakorn,Chatu Chak,13.82824,100.56594,Entire home/apt,1054,28,20,2020-01-07,0.27,6,180,0,True
2206432,"modern, cosy, great pool/gym",1425515,peter,Huai Khwang,13.74742,100.56678,Entire home/apt,1020,29,12,2022-08-31,0.12,2,318,3,True
2234748,new studio 2km to bts- sukhumvit 77,5469970,yair,Suanluang,13.72347,100.61812,Entire home/apt,1004,10,6,2017-07-25,0.08,10,365,0,True
854660,nostalgic thai house - the villa,931710,jeremy,Nong Chok,13.77672,100.83851,Entire home/apt,8658,1,1,2015-09-03,0.01,2,365,0,True
1412787,"newly renovated! 1br by the river, near iconsiam",7616231,jeab,Khlong San,13.72174,100.50769,Entire home/apt,1635,3,88,2022-11-22,0.8,1,56,8,True
856426,thai house overlooking pond & lotus,931710,jeremy,Nong Chok,13.77624,100.83931,Entire home/apt,3463,2,1,2016-03-10,0.01,2,363,0,True
858311,"river view penthouse 30 fl, 5 pers,  taxi included",4491588,donald,Khlong San,13.72135,100.508,Entire home/apt,7929,2,256,2022-12-15,2.13,1,267,43,True
858338,✩vibrant street✩cozy n cool near mrt silom/center✩,1927968,evan,Sathon,13.72065,100.54713,Entire home/apt,850,1,278,2022-12-12,2.31,37,293,10,False
861105,home sweet home for your family near new skytrain,822284,rae and charlie,Bang Sue,13.83235,100.5228,Entire home/apt,1500,3,37,2019-12-18,0.31,7,107,0,True
863341,1br condo-brt to bts chong nonsi,4474838,sue,Yan na wa,13.67907,100.52887,Entire home/apt,935,28,26,2019-05-18,0.26,5,331,0,True
2262721,"2br-airy,cosy in thai neighbourhood",11554321,artra,Din Daeng,13.78588,100.56957,Entire home/apt,1504,2,167,2022-12-04,1.54,1,360,5,True
863669,"2 br - near bts, wifi",4474838,sue,Khlong San,13.72162,100.5075,Entire home/apt,2251,7,91,2022-11-20,0.77,5,314,2,True
866152,unit in relaxing garden setting near new skytrain,822284,rae and charlie,Bang Sue,13.82955,100.52119,Entire home/apt,1000,3,0,,,7,146,0,True
866329,entire studio center of bangkok,4549405,carlos,Bang Rak,13.72479,100.53039,Private room,728,21,11,2022-11-20,0.1,2,316,4,True
2266425,1br luxe/bts phrakanong/cbd/wifi,9509219,piya,Khlong Toei,13.71166,100.59326,Entire home/apt,1143,360,31,2018-08-14,0.29,8,89,0,True
869715,stylish 1 bed 3 min walk from bts,4583001,suchela,Khlong Toei,13.7142,100.59233,Entire home/apt,866,120,0,,,2,365,0,True
2279684,bkk paragon/pratunam 5mins bts 2nd fl.,11495081,pemigar,Ratchathewi,13.74978,100.53301,Entire home/apt,1009,3,113,2022-12-21,1.2,5,57,3,True
881208,new 1br in sathorn near skytrain!,4549405,carlos,Bang Rak,13.72386,100.52563,Private room,800,180,0,,,2,365,0,True
888304,cozy apt @ ratchayothin bts great facility,2592798,nokina,Chatu Chak,13.83028,100.57065,Entire home/apt,866,4,9,2021-12-14,0.08,2,0,0,True
889909,spare room in a gated compound,4721867,annie,Bang Na,13.65979,100.60643,Private room,700,1,4,2016-09-06,0.04,1,365,0,True
2286703,❂city center☾train station☽private bathroom8aircon,1927968,evan,Sathon,13.72074,100.54712,Entire home/apt,800,1,192,2020-02-28,1.78,37,346,0,False
2294502,✭✭✭✭cozy hideawy in bkk center near mrt lumpini✭✭✭,1927968,evan,Sathon,13.72062,100.54707,Entire home/apt,609,1,156,2022-11-20,1.45,37,312,7,False
1419797,2-room apartment@heart of bkk,7644106,jirapha,Parthum Wan,13.74381,100.54792,Entire home/apt,2250,7,92,2022-12-15,0.81,1,70,8,True
904353,cozy studio sleep3 at phattanakan 26,4836941,gronggaew,Suanluang,13.73693,100.61644,Private room,1004,2,0,,,4,365,0,True
906203,1 br on srinakrin rd. parkland,4850305,dujdao,Bang Na,13.65441,100.64548,Private room,797,1,0,,,1,362,0,True
1420577,river view near icon siam 74sqm. free pick up,7647775,hataipat,Khlong San,13.71847,100.50914,Entire home/apt,3067,45,2,2018-11-30,0.02,5,0,0,True
1421233,close to river and near city. free pick up,7647775,hataipat,Khlong San,13.71672,100.5092,Entire home/apt,1286,5,75,2020-02-27,0.7,5,0,0,True
1444053,cozy 7th,7753623,kia,Chatu Chak,13.79616,100.56478,Private room,1636,2,0,,,1,179,0,True
2297767,comfortable studio room on ratchada,10656945,pantanida,Huai Khwang,13.79216,100.57502,Entire home/apt,540,28,25,2022-12-02,0.32,1,10,3,True
2300491,modern condo 2 mins walk to sukhumvit bts skytrain,8444643,kiattisak,Phra Khanong,13.69784,100.60635,Entire home/apt,999,5,103,2022-12-11,0.96,53,336,13,True
907553,"bts phyathai/airport link, top floor views!",4861469,kostas,Ratchathewi,13.75409,100.53552,Entire home/apt,3587,7,0,,,1,270,0,True
2321290,1br cosy & perfect location @asoke bts/mrt,589801,jocelyn,Khlong Toei,13.73606,100.55934,Entire home/apt,1845,3,129,2021-06-29,1.22,1,336,0,True
2332282,"cozy studio by bts: wifi, pool #1",1780407,feb,Phra Khanong,13.70396,100.60281,Entire home/apt,1264,180,27,2022-07-14,0.25,6,16,1,True
909514,newly renovated 3br suite 146sqm bts thonglo,4877320,nisa,Vadhana,13.73958,100.5865,Entire home/apt,4720,2,252,2020-02-23,2.11,2,347,0,True
1452584,quiet&cozy place on thong lor street,578672,warin,Vadhana,13.73862,100.585,Private room,1049,3,1,2014-01-01,0.01,1,365,0,True
915293,one bedroom suite with kitchen@ center of bangkok,4913308,attakorn,Parthum Wan,13.74551,100.54235,Entire home/apt,3500,5,1,2022-10-08,0.37,1,0,1,True
1453230,lumpiniville prachachuen-phongphet2,7795450,kirawut,Vadhana,13.7214,100.58484,Private room,1758,1,0,,,1,365,0,True
2343774,quiet relaxing country life in bkk,11969948,nitchakun,Saphan Sung,13.76276,100.69127,Entire home/apt,1000,1,0,,,1,365,0,True
920116,1br 5mins walk to airport link hua mak sky train,4836941,gronggaew,Suanluang,13.73786,100.64065,Entire home/apt,1351,30,11,2017-12-30,0.14,4,89,0,True
923795,3br 300 sqm apt near bts phromphong,4968824,sanjay,Khlong Toei,13.72468,100.56838,Private room,3000,1,0,,,1,365,0,True
2360167,"large 2 bedrooms apartment, silom",12052974,nisith,Bang Rak,13.72004,100.5186,Entire home/apt,5500,2,25,2022-12-01,0.25,1,338,7,True
2368241,"downtown,just 100m. to siam,mbk,bts",7647775,hataipat,Ratchathewi,13.75156,100.52988,Entire home/apt,1336,5,77,2019-10-28,0.71,5,0,0,True
2368635,isanook eco studio 6,8663142,isanook hotel,Bang Rak,13.7319,100.52255,Private room,1800,30,6,2018-07-16,0.06,45,320,0,True
2368771,isanook studio 32 sqm 5,8663142,isanook hotel,Bang Rak,13.732,100.52294,Private room,2100,30,3,2022-02-07,0.03,45,357,1,True
2375378,isanook family suite deluxe 67 sqm 3,8663142,isanook hotel,Bang Rak,13.7332,100.52094,Private room,3900,30,1,2022-08-27,0.24,45,330,1,True
1457235,city view studio surrounding by street food,5793490,nicky,Bang Kho laen,13.69945,100.52725,Entire home/apt,950,2,7,2022-12-23,0.07,6,86,1,True
933070,yoong thong double standard room,1203066,tienchai,Min Buri,13.78318,100.74785,Private room,1620,30,0,,,2,365,0,True
933092,rachapruk twin standard room,1203066,tienchai,Min Buri,13.78115,100.7482,Private room,1620,1,0,,,2,365,0,True
936765,spacious 1 bed apartment close to bts.,4785506,ian,Phra Khanong,13.68469,100.60719,Entire home/apt,1290,30,2,2013-04-17,0.02,1,87,0,True
1463101,"comfortable serviced 1br, bts, pool",7840606,naphaporn,Phaya Thai,13.78519,100.5496,Entire home/apt,2000,1,8,2022-12-03,0.1,1,360,1,True
1485092,new model studio 24,5469970,yair,Suanluang,13.72219,100.6145,Entire home/apt,1004,10,2,2016-11-13,0.02,10,365,0,True
1485265,new model studio 24 - sukhumvit 77,5469970,yair,Suanluang,13.71916,100.63024,Entire home/apt,1004,10,9,2017-03-30,0.09,10,365,0,True
941803,suite room 1 at metropoint,610315,kasem,Bang Kapi,13.7703,100.63148,Private room,1905,1,0,,,3,365,0,True
2516583,1-bedroom on yen-akart,12883621,tyfoon,Yan na wa,13.71165,100.54957,Entire home/apt,1500,60,1,2017-07-21,0.02,1,363,0,True
2390092,central bangkok condominium,12208490,aggarat,Huai Khwang,13.77302,100.57755,Private room,1212,1,0,,,1,365,0,True
2394858,cool and comfortable mrt in the shadows of silom,1927968,evan,Sathon,13.72062,100.54707,Entire home/apt,600,1,146,2022-11-19,1.36,37,358,3,True
2516683,isanook family suite deluxe 67 sqm 2,8663142,isanook hotel,Bang Rak,13.73155,100.52129,Private room,3700,30,6,2019-06-30,0.07,45,330,0,True
2517068,songphra suite deluxe 45sqm - women,8663142,isanook hotel,Bang Rak,13.7334,100.52328,Private room,900,30,4,2016-04-30,0.04,45,301,0,True
2526869,isanook student studio sublevel 4,8663142,isanook hotel,Bang Rak,13.73391,100.52297,Private room,1500,30,6,2022-04-22,0.06,45,302,1,True
2526921,isanook student studio sublevel 1,8663142,isanook hotel,Bang Rak,13.73205,100.5234,Private room,1500,30,4,2020-01-21,0.05,45,321,0,True
2533574,artsy 1bedroom on the top floor bkk,12628994,sornkrit,Phaya Thai,13.78756,100.55304,Entire home/apt,3000,1,0,,,1,365,0,True
1495539,reservations are not accepted from march to april,3994482,vincent,Huai Khwang,13.79654,100.57543,Entire home/apt,2500,2,0,,,1,359,0,True
2541148,"wifi. kitchen. natural light, 1 bedrm, 200m tobts",13012967,bee,Phra Khanong,13.70488,100.60475,Entire home/apt,900,7,10,2019-01-24,0.11,1,271,0,True
2542746,spacious 1br with spectacular view,13020066,ome,Khlong Toei,13.72635,100.57211,Entire home/apt,2123,3,210,2022-12-14,1.98,3,294,18,True
1507375,one bed room comfortable condo,8008449,sina,Vadhana,13.70714,100.60281,Entire home/apt,2236,1,0,,,1,365,0,True
2401250,45 sq.m. room w/kitchen 1 step from bts,12271824,kiat,Phra Khanong,13.69011,100.60844,Entire home/apt,2275,7,12,2016-12-10,0.11,1,98,0,True
2401426,✵✵cool calm and quiet near mrt silom and center✵✵,1927968,evan,Sathon,13.72065,100.54713,Entire home/apt,736,1,120,2022-12-06,1.12,37,321,1,False
2547082,isanook studio 32 sqm 4,8663142,isanook hotel,Bang Rak,13.73386,100.52322,Private room,2100,30,0,,,45,217,0,True
2548283,isanook suite deluxe 45 sqm 4,8663142,isanook hotel,Bang Rak,13.73227,100.52112,Private room,2743,30,3,2018-02-18,0.03,45,341,0,True
2548310,isanook suite 34 sqm 5,8663142,isanook hotel,Bang Rak,13.7319,100.52202,Private room,1900,30,10,2022-11-20,0.1,45,323,1,True
2554437,prima condo 1br+internet near suvarnabhumi airport,4836941,gronggaew,Suanluang,13.7141,100.64207,Entire home/apt,1004,3,0,,,4,90,0,True
2561402,luxury apartment type 06,11772331,nantiruj,Khlong Toei,13.73833,100.55635,Private room,1347,2,40,2022-07-15,0.38,5,330,1,True
2578949,"bangkok,room  near jj market/bts",12886109,darawan,Chatu Chak,13.81674,100.56603,Private room,1200,30,0,,,1,363,0,True
2407073,8-bed room/in ratchada/wifi,12304405,siamaze,Din Daeng,13.78653,100.56912,Private room,2000,1,23,2018-02-22,0.22,8,90,0,True
2407610,nantiruj  apartment  94 sqm.   *,11772331,nantiruj,Khlong Toei,13.73892,100.55673,Entire home/apt,1850,2,6,2020-01-05,0.06,5,330,0,True
1515778,"bangkok near bts cosy room wifi, host take care",8093424,tesue,Vadhana,13.70992,100.59918,Shared room,712,2,1,2018-08-01,0.02,1,355,0,True
1522068,100 sqm spacious 2br - 450 m from rn03 station,8123510,tatiya,Chatu Chak,13.84279,100.56287,Entire home/apt,2236,2,215,2022-12-20,1.96,13,325,29,True
1526123,homey studio apt in upscale area,1774390,add,Vadhana,13.73767,100.58381,Entire home/apt,1712,2,41,2022-12-01,0.37,1,333,1,True
2579342,isanook suite deluxe 45 sqm 5,8663142,isanook hotel,Bang Rak,13.73217,100.52297,Private room,2743,30,1,2014-03-24,0.01,45,341,0,True
2586938,isanook suite deluxe 45 sqm 3,8663142,isanook hotel,Bang Rak,13.73352,100.52143,Private room,2686,30,2,2017-03-06,0.02,45,341,0,True
2409441,bangna condo quiet and big park,12314253,thanapat,Bang Na,13.65487,100.64337,Private room,1732,15,1,2014-07-09,0.01,1,365,0,True
2413865,private double room in ratchada/ensuit/wifi,12304405,siamaze,Din Daeng,13.7863,100.57026,Private room,943,1,5,2022-11-26,0.05,8,357,2,True
2587195,isanook studio 32 sqm 1,8663142,isanook hotel,Bang Rak,13.73418,100.5226,Private room,1957,30,3,2022-06-07,0.03,45,341,1,True
2590896,bangkok homestay near metro & bts,13263993,natty,Bang Sue,13.83165,100.52765,Private room,418,2,0,,,1,365,0,True
2426432,"1br river-view,high-floor&near bts",11961423,peak,Khlong San,13.72075,100.50354,Entire home/apt,2226,365,39,2017-04-04,0.37,3,1,0,True
2432614,spacious two bedroom apartment,5469970,yair,Suanluang,13.72376,100.61804,Entire home/apt,1974,10,6,2019-02-04,0.06,10,365,0,True
1526625,(w1) 2 bedroom/mrt samyan/free wifi/6ppl,6330956,tan,Bang Rak,13.73232,100.52657,Entire home/apt,2701,1,239,2021-02-26,2.12,8,346,0,True
2604242,modern apartment near airport,9550104,krittiya,Bang Na,13.66352,100.64885,Entire home/apt,950,3,23,2022-12-14,0.24,13,260,4,True
1547429,บ้านใกล้สุวรรณภูมิ ตรงข้ามแอร์พอร์ตลิ้งบ้านทับช้าง,8243802,prare,Saphan Sung,13.73667,100.69141,Entire home/apt,10355,1,0,,,1,365,0,False
2604483,newly renovated  apartment near the airport,9550104,krittiya,Bang Na,13.66375,100.64965,Entire home/apt,950,30,41,2022-05-23,0.39,13,245,2,True
2433970,k79room near bts onnut,12441237,warut,Vadhana,13.70811,100.60112,Shared room,400,1,4,2018-09-07,0.04,1,365,0,True
2609081,2 br & 2 bath & fixed parking lot,10373341,poo,Khan Na Yao,13.81891,100.66408,Entire home/apt,1300,360,37,2022-04-25,0.37,2,83,1,True
2434974,luxury serviced house city centre - 250 sq meters.,12445454,panpilas,Huai Khwang,13.75806,100.56938,Entire home/apt,4161,3,195,2022-12-22,1.82,1,145,4,True
2437576,1br/riverview/high fl/bts/wifi,9509219,piya,Khlong San,13.72219,100.50517,Entire home/apt,2009,180,35,2017-08-11,0.33,8,179,0,True
2637770,cozy city room by the river,10376122,thanijchayapha,Yan na wa,13.67892,100.5265,Entire home/apt,1800,3,0,,,1,90,0,True
2446205,"condo cbd bangkok, 100m fr. skytrain (ratchadamri)",11449258,peung pataraporn,Parthum Wan,13.73982,100.5406,Entire home/apt,1004,23,2,2018-05-14,0.02,1,76,0,True
2646840,cozy apartment&beautiful city view,9864891,imteddy,Chatu Chak,13.80556,100.56883,Entire home/apt,590,6,24,2022-08-22,0.36,1,325,3,True
2454945,isanook suite deluxe 45 sqm 2,8663142,isanook hotel,Bang Rak,13.73167,100.52116,Private room,2650,30,4,2014-04-07,0.04,45,341,0,True
2455101,isanook suite 34 sqm 4,8663142,isanook hotel,Bang Rak,13.7344,100.52201,Private room,1900,30,18,2022-08-03,0.17,45,337,3,True
1560067,central bangkok closed by sathorn,7667490,egg,Sathon,13.72053,100.53854,Entire home/apt,1177,180,87,2016-08-20,0.77,1,365,0,True
1571204,☞✭✮✯old spice quiet luxury in heart of bangkok✬✭✮✯,8214044,evan from sanctuary house,Sathon,13.72052,100.54682,Entire home/apt,1400,1,300,2022-10-24,2.69,8,327,4,False
1585084,luxury 3 bedrooms suite @bts phrompong,8444643,kiattisak,Vadhana,13.73616,100.57224,Entire home/apt,9999,2,46,2019-02-26,0.43,53,356,0,True
2656886,the nest - cozy studio top floor,13598910,david,Phra Khanong,13.70309,100.60269,Entire home/apt,1500,3,21,2022-09-15,0.25,7,207,5,True
1589614,็home with club house,6364900,somkid,Pra Wet,13.72352,100.6536,Entire home/apt,10000,1,0,,,1,365,0,False
2455998,isanook student studio sublevel 3,8663142,isanook hotel,Bang Rak,13.73337,100.52274,Private room,1500,30,10,2022-06-18,0.09,45,189,1,True
2461997,bed in 4-bed mixed dorm in ratchada/wifi,12304405,siamaze,Din Daeng,13.78542,100.56921,Shared room,456,1,4,2017-04-16,0.04,8,353,0,True
2657480,the skyhouse duplex - luxury home,13598910,david,Phra Khanong,13.70482,100.60336,Entire home/apt,1900,3,16,2022-12-26,0.24,7,230,3,True
2682899,luxury 3 bedrooms suite @bts phrompong,8444643,kiattisak,Vadhana,13.7361,100.5704,Entire home/apt,9999,2,25,2022-12-07,0.24,53,358,2,True
2708302,bohemian apartment (pradipat-ari),13859456,bert,Phaya Thai,13.79203,100.54336,Entire home/apt,1457,30,153,2018-07-02,1.5,1,76,0,True
2467902,"cbd silom/sathorn, great value & reliable, 1br",9984621,bojan,Bang Rak,13.72153,100.5286,Entire home/apt,1212,5,25,2020-03-15,0.24,1,178,0,True
2468232,1br w/ river view & infinity pool,10061428,wipawe,Khlong San,13.72185,100.50663,Entire home/apt,1039,84,25,2019-02-20,0.24,2,249,0,True
2468256,isanook student studio sublevel 5,8663142,isanook hotel,Bang Rak,13.73208,100.52062,Private room,1500,30,7,2019-07-22,0.07,45,234,0,True
2468803,isanook studio 32 sqm 2,8663142,isanook hotel,Bang Rak,13.73397,100.52272,Private room,2100,30,7,2017-10-25,0.07,45,336,0,True
2469023,isanook eco studio 4,8663142,isanook hotel,Bang Rak,13.73229,100.52286,Private room,1700,30,5,2019-03-19,0.05,45,336,0,True
1625274,"home away from home, sukhumvit-asoke",8641336,ba-wornpak (tae),Khlong Toei,13.72752,100.55957,Entire home/apt,2000,2,65,2022-06-21,0.67,1,177,1,True
1629978,isanook eco studio 7,8663142,isanook hotel,Bang Rak,13.73244,100.52204,Private room,1800,30,21,2020-04-11,0.19,45,336,0,True
1630348,bangkok hub dorm public transport,8664261,kriengkrai,Sathon,13.71711,100.51524,Shared room,490,2,27,2019-08-01,0.25,7,365,0,True
1630813,isanook suite deluxe 45 sqm 1,8663142,isanook hotel,Bang Rak,13.73232,100.52336,Private room,2700,30,8,2015-03-25,0.07,45,327,0,True
1630920,isanook studio 32 sqm 6,8663142,isanook hotel,Bang Rak,13.73241,100.52168,Private room,2100,30,23,2018-01-11,0.21,45,357,0,True
1631106,isanook family suite deluxe 67 sqm 1,8663142,isanook hotel,Bang Rak,13.73195,100.52318,Private room,3657,30,33,2022-10-01,0.3,45,330,1,True
1638413,cool studio 1 walk 5 min to bts. s. taksin,2129668,wimonpak,Sathon,13.71637,100.51592,Entire home/apt,888,100,228,2019-11-18,2.03,41,365,0,True
1642375,"deluxe studio 45sqm,theuprama3,kitchen,kid’sclub",8717079,kriengsak,Yan na wa,13.70249,100.53757,Private room,7343,1,1,2019-09-22,0.03,8,349,0,False
1647608,isanook suite 34 sqm 1,8663142,isanook hotel,Bang Rak,13.73288,100.52328,Private room,2450,30,15,2022-11-20,0.14,45,320,2,True
1657411,near suvarnabhumi airport,8362130,luckana,Lat Krabang,13.71944,100.73128,Entire home/apt,1316,1,63,2020-02-28,0.57,2,365,0,True
1661636,❂citycenter✺subway station✺private bathroom✺a1rc0n,1927968,evan,Sathon,13.72066,100.5471,Entire home/apt,800,1,193,2020-10-31,1.72,37,355,0,False
1662207,unit a-sweet studio- 2 guests,8807437,oillie,Bangkok Yai,13.74266,100.47679,Entire home/apt,1100,1,8,2020-01-23,0.07,11,354,0,True
1665776,1 bedroom with twin beds- 2 guests,8807437,oillie,Bangkok Yai,13.74286,100.47575,Entire home/apt,1600,1,4,2018-03-28,0.05,11,365,0,True
1665970,1 bedroom with a double bed- 2 guests,8807437,oillie,Bangkok Yai,13.74162,100.47567,Entire home/apt,1400,1,2,2022-11-24,0.3,11,365,2,True
1666361,2 bedrooms with two double beds for 4 people,8807437,oillie,Bangkok Yai,13.74308,100.47737,Entire home/apt,2700,1,1,2016-01-10,0.01,11,365,0,True
1685582,★☆★street food@ur doorstep quiet&cozy bkk center☆★,1927968,evan,Sathon,13.72067,100.54706,Entire home/apt,750,1,181,2022-11-21,1.61,37,290,8,False
